iter	Logloss
2659	0.004902848282
2660	0.00490153857
2661	0.004901536058
2662	0.004900009941
2663	0.004898638984
2664	0.004898638454
2665	0.004897705172
2666	0.004897064039
2667	0.004897060511
2668	0.004897056805
2669	0.004887428689
2670	0.004885697685
2671	0.004882417186
2672	0.00488241534
2673	0.004881825059
2674	0.004880882884
2675	0.004879729979
2676	0.004876313415
2677	0.004872538094
2678	0.00487253684
2679	0.004871316426
2680	0.00486779185
2681	0.004867789803
2682	0.004864178903
2683	0.004860272244
2684	0.004855048771
2685	0.004855043755
2686	0.004855042271
2687	0.004855040038
2688	0.004853487727
2689	0.004848776372
2690	0.004846520843
2691	0.004844676017
2692	0.004840727323
2693	0.004837424725
2694	0.004835110092
2695	0.00482989341
2696	0.004826754044
2697	0.004825207568
2698	0.004823111024
2699	0.004822515898
2700	0.004818501474
2701	0.004817944212
2702	0.004816048825
2703	0.004813582768
2704	0.004813566696
2705	0.004812510052
2706	0.004812041904
2707	0.004809568049
2708	0.004802369778
2709	0.004802367126
2710	0.004799973582
2711	0.004794459954
2712	0.004794457544
2713	0.004794446807
2714	0.004789948001
2715	0.004783680934
2716	0.004779794926
2717	0.004776853808
2718	0.004773889801
2719	0.004773888743
2720	0.004772312059
2721	0.004770805775
2722	0.00476824427
2723	0.004767733203
2724	0.004766304114
2725	0.004764695729
2726	0.004761833596
2727	0.004757322944
2728	0.00475730446
2729	0.004755201177
2730	0.004754938118
2731	0.004751638832
2732	0.004749385797
2733	0.004744440596
2734	0.004742240109
2735	0.004740069815
2736	0.004734742646
2737	0.004732433966
2738	0.004730992874
2739	0.004730992286
2740	0.004726795789
2741	0.004725749688
2742	0.004723891537
2743	0.004722501686
2744	0.004720077695
2745	0.004715773823
2746	0.004705079349
2747	0.004699952154
2748	0.004695948086
2749	0.004693035366
2750	0.004691639465
2751	0.004686387786
2752	0.004678057376
2753	0.004676416789
2754	0.004673479239
2755	0.004670416945
2756	0.00466478845
2757	0.004653398354
2758	0.004651892946
2759	0.004648758168
2760	0.0046471059
2761	0.004646400405
2762	0.00464085986
2763	0.004640114183
2764	0.004640100279
2765	0.004638673571
2766	0.004637043634
2767	0.004631705857
2768	0.00463167073
2769	0.004627493054
2770	0.004622264786
2771	0.004615134225
2772	0.004612447709
2773	0.004610587136
2774	0.004610573167
2775	0.004610418246
2776	0.004607840153
2777	0.004606258582
2778	0.004605171535
2779	0.00460315929
2780	0.004601724425
2781	0.004601724098
2782	0.004589487015
2783	0.004586307118
2784	0.004584744962
2785	0.004583672106
2786	0.004583671733
2787	0.004578897365
2788	0.00457699336
2789	0.004575535847
2790	0.004574918193
2791	0.00456960522
2792	0.004567535066
2793	0.004560385527
2794	0.004558411938
2795	0.00455674228
2796	0.004555116148
2797	0.004549768854
2798	0.004546030963
2799	0.004543414814
2800	0.004540666012
2801	0.004539477445
2802	0.004534671748
2803	0.004532637385
2804	0.004531022398
2805	0.004529303959
2806	0.004527790482
2807	0.004523081297
2808	0.004520960307
2809	0.004518861355
2810	0.004518837727
2811	0.004517947071
2812	0.004513932353
2813	0.004511489269
2814	0.004510435879
2815	0.004510435341
2816	0.004508107687
2817	0.004508107687
2818	0.004507733218
2819	0.004502965111
2820	0.004502954882
2821	0.004501275
2822	0.004495712575
2823	0.004491071695
2824	0.004488902506
2825	0.004484896343
2826	0.004483501182
2827	0.004482051623
2828	0.00447950893
2829	0.004474725843
2830	0.004473364214
2831	0.004470245562
2832	0.004470048268
2833	0.004467011173
2834	0.004462724863
2835	0.004459422553
2836	0.004459415091
2837	0.004458210897
2838	0.004454962807
2839	0.004453627331
2840	0.004451941987
2841	0.004451378548
2842	0.004445937101
2843	0.004442373668
2844	0.00444236953
2845	0.004441669711
2846	0.004440464694
2847	0.004440464403
2848	0.004440464138
2849	0.004440463626
2850	0.004440458007
2851	0.004440457471
2852	0.004436410719
2853	0.00443640986
2854	0.004434346622
2855	0.004431102734
2856	0.004429353343
2857	0.004427954429
2858	0.004426124874
2859	0.004421772336
2860	0.004419039541
2861	0.004419038444
2862	0.004416399397
2863	0.004410635931
2864	0.00441061257
2865	0.004410231065
2866	0.004409874591
2867	0.004409873473
2868	0.004406734638
2869	0.004405894447
2870	0.00440589031
2871	0.004403624424
2872	0.004403622766
2873	0.004396391839
2874	0.004394823193
2875	0.004393408322
2876	0.004393049706
2877	0.004387210627
2878	0.004384521725
2879	0.004381415346
2880	0.004379489262
2881	0.004379488807
2882	0.004376513423
2883	0.004376513224
2884	0.004374931052
2885	0.004371883505
2886	0.004370035744
2887	0.004368795006
2888	0.004368792835
2889	0.004364836923
2890	0.004362801084
2891	0.004362412598
2892	0.004362411443
2893	0.004354489619
2894	0.004350476688
2895	0.004346703978
2896	0.004343820019
2897	0.004342502539
2898	0.004339992947
2899	0.004338018674
2900	0.004335499237
2901	0.004334889365
2902	0.004332346829
2903	0.004330002108
2904	0.004328279734
2905	0.004326134204
2906	0.00432482089
2907	0.004324820802
2908	0.004322745708
2909	0.004320684513
2910	0.004319901739
2911	0.004318525466
2912	0.004318521114
2913	0.004313903275
2914	0.00431083309
2915	0.004310633792
2916	0.004310631323
2917	0.004309561326
2918	0.004308880386
2919	0.00430487083
2920	0.004300257251
2921	0.004296196729
2922	0.004294253799
2923	0.004288362055
2924	0.0042848409
2925	0.004282702575
2926	0.004282702066
2927	0.004281358101
2928	0.004275110765
2929	0.004272970976
2930	0.004270079541
2931	0.004270079541
2932	0.004270079379
2933	0.004270075135
2934	0.004268506819
2935	0.004267282085
2936	0.004255801409
2937	0.004251883955
2938	0.004251883624
2939	0.00425188137
2940	0.004244723455
2941	0.004244179898
2942	0.004242293015
2943	0.004242284791
2944	0.004242271603
2945	0.004241690143
2946	0.004241317094
2947	0.004241312692
2948	0.004228960466
2949	0.004227331019
2950	0.0042270156
2951	0.004224320017
2952	0.004217612372
2953	0.004215634405
2954	0.004213740728
2955	0.004213739872
2956	0.004211623395
2957	0.004207645417
2958	0.004207643882
2959	0.004206339102
2960	0.004206333877
2961	0.004197782542
2962	0.004195024671
2963	0.004193519383
2964	0.0041888327
2965	0.004186001698
2966	0.004185999099
2967	0.004184861868
2968	0.004181882538
2969	0.004181541591
2970	0.004179979328
2971	0.004179143124
2972	0.004177108857
2973	0.004176860278
2974	0.004176856096
2975	0.004174548471
2976	0.004174207197
2977	0.004172451397
2978	0.004172451237
2979	0.004162986963
2980	0.004161892981
2981	0.004159868023
2982	0.004157854744
2983	0.004157156728
2984	0.004151072997
2985	0.004148432698
2986	0.00414747002
2987	0.004147465138
2988	0.004146315222
2989	0.004146295782
2990	0.004146294212
2991	0.004146285084
2992	0.004146280689
2993	0.004146280689
2994	0.004145211612
2995	0.004143982573
2996	0.004143980053
2997	0.004142540857
2998	0.004142533103
2999	0.004140131972
3000	0.004137310036
3001	0.004132899771
3002	0.00413289673
3003	0.004130630657
3004	0.004129071455
3005	0.004129070877
3006	0.004129053609
3007	0.004125212374
3008	0.004122177178
3009	0.004121138354
3010	0.0041211383
3011	0.004115056108
3012	0.004113654122
3013	0.004113408499
3014	0.004113151892
3015	0.00411314545
3016	0.004113145207
3017	0.004112015071
3018	0.004112014607
3019	0.004112013655
3020	0.004112007454
3021	0.004111267417
3022	0.00411026699
3023	0.004110250568
3024	0.004108700592
3025	0.004102977003
3026	0.004099953785
3027	0.004099952557
3028	0.004098309255
3029	0.004098271414
3030	0.004095047065
3031	0.004092329252
3032	0.004092271585
3033	0.0040896439
3034	0.004087933506
3035	0.004086655699
3036	0.004086005186
3037	0.004083773906
3038	0.00408311208
3039	0.004080545981
3040	0.004079293689
3041	0.00407929152
3042	0.004078784295
3043	0.004078762725
3044	0.004077677972
3045	0.004076031297
3046	0.004074375226
3047	0.004073501191
3048	0.004073500407
3049	0.004072847333
3050	0.004072842637
3051	0.004072211359
3052	0.004072210953
3053	0.004072209922
3054	0.00407220869
3055	0.004063046304
3056	0.004060501757
3057	0.004060045667
3058	0.004058135961
3059	0.00405813444
3060	0.004057525166
3061	0.004057506247
3062	0.004056249587
3063	0.00405624738
3064	0.004056244587
3065	0.004055467588
3066	0.004055466303
3067	0.004055435326
3068	0.004055425527
3069	0.004055415529
3070	0.004054825741
3071	0.004053288203
3072	0.004051666028
3073	0.004049713167
3074	0.004048657504
3075	0.004046103529
3076	0.004045871312
3077	0.004043374491
3078	0.004041757001
3079	0.004038791824
3080	0.004036431532
3081	0.004034464754
3082	0.004034460242
3083	0.004034459734
3084	0.004030517646
3085	0.004028053517
3086	0.004027556981
3087	0.004024689155
3088	0.004024689155
3089	0.004024688592
3090	0.004024392241
3091	0.004023209833
3092	0.004022943967
3093	0.004022706915
3094	0.004021307219
3095	0.004020432102
3096	0.004019734662
3097	0.004012907884
3098	0.004012906617
3099	0.004012906101
3100	0.004012900756
3101	0.004003360575
3102	0.003999759038
3103	0.003998475366
3104	0.003998250756
3105	0.003998250317
3106	0.003995531604
3107	0.003994308235
3108	0.003993675213
3109	0.003993669134
3110	0.00399256837
3111	0.003990355929
3112	0.003988400242
3113	0.00398673294
3114	0.003986729409
3115	0.0039867284
3116	0.00398672436
3117	0.003986723149
3118	0.003983498219
3119	0.003983496591
3120	0.003983436283
3121	0.00398269292
3122	0.003982680672
3123	0.003982675719
3124	0.00398267402
3125	0.003982672404
3126	0.003978841039
3127	0.003978840481
3128	0.003978472033
3129	0.003975023441
3130	0.003975003982
3131	0.003974978104
3132	0.003970861558
3133	0.003970799848
3134	0.003970799692
3135	0.003968275146
3136	0.003967768757
3137	0.00396769187
3138	0.003961336798
3139	0.003957478901
3140	0.003957467852
3141	0.003955702718
3142	0.003955557319
3143	0.003953377977
3144	0.003952402113
3145	0.003946802906
3146	0.003946781483
3147	0.003943687042
3148	0.003940556294
3149	0.003937160714
3150	0.003937116781
3151	0.003935466979
3152	0.003934084279
3153	0.003926772996
3154	0.003924687214
3155	0.003924684533
3156	0.003922887862
3157	0.003921505964
3158	0.003919353258
3159	0.003917564931
3160	0.003916345229
3161	0.00391361771
3162	0.003913617465
3163	0.003912557324
3164	0.003909544273
3165	0.003907319537
3166	0.003907319537
3167	0.00390623169
3168	0.003901912997
3169	0.003901911206
3170	0.003898276103
3171	0.003895025058
3172	0.003890470645
3173	0.003887386303
3174	0.003887384379
3175	0.003885967981
3176	0.003885966398
3177	0.00388596457
3178	0.003885959858
3179	0.003875623233
3180	0.003871830825
3181	0.003871462713
3182	0.003871169368
3183	0.003871168031
3184	0.003871000292
3185	0.003869898658
3186	0.003869897493
3187	0.003868486749
3188	0.003867244263
3189	0.003867243966
3190	0.003866120713
3191	0.003865369382
3192	0.003863712334
3193	0.003862599549
3194	0.00386055693
3195	0.003856694941
3196	0.003854335421
3197	0.003853757727
3198	0.003853278207
3199	0.0038532771
3200	0.003849360501
3201	0.003848531952
3202	0.003847239663
3203	0.00384628536
3204	0.003846284443
3205	0.003846272901
3206	0.003843887754
3207	0.003843887145
3208	0.003843545752
3209	0.003843276015
3210	0.003841128045
3211	0.003841126434
3212	0.003838032516
3213	0.003834853746
3214	0.003833630533
3215	0.003832719939
3216	0.003832716252
3217	0.003829969033
3218	0.00382996804
3219	0.003829954704
3220	0.00382929722
3221	0.003828546901
3222	0.0038262983
3223	0.003817288519
3224	0.003815877518
3225	0.003815521426
3226	0.003814244621
3227	0.003814241215
3228	0.003812288181
3229	0.003807321519
3230	0.003806098341
3231	0.003803317746
3232	0.003801094186
3233	0.003801091782
3234	0.003800327485
3235	0.003800086503
3236	0.00380008552
3237	0.003798445655
3238	0.003798442627
3239	0.003798431051
3240	0.003796530455
3241	0.003794003926
3242	0.003791634563
3243	0.003788182714
3244	0.003786598688
3245	0.003786138825
3246	0.003786137094
3247	0.00378518556
3248	0.003785183722
3249	0.003784032178
3250	0.003784031884
3251	0.003782782553
3252	0.003782782277
3253	0.003782775892
3254	0.003779627226
3255	0.003778677213
3256	0.003774752592
3257	0.00377475046
3258	0.00377395378
3259	0.003771534645
3260	0.003765261766
3261	0.003764918411
3262	0.003764622129
3263	0.003763297262
3264	0.003760944904
3265	0.003760936992
3266	0.003758522316
3267	0.003755914778
3268	0.003754700966
3269	0.003753302984
3270	0.003750396453
3271	0.003749085383
3272	0.003748060227
3273	0.003747688165
3274	0.003744799373
3275	0.003744119505
3276	0.003743967539
3277	0.003743965374
3278	0.003741995654
3279	0.003737772843
3280	0.003735714484
3281	0.003735016582
3282	0.003735013467
3283	0.003733818406
3284	0.003732656449
3285	0.003732653382
3286	0.00373155869
3287	0.003731264423
3288	0.003731222194
3289	0.00373030706
3290	0.00372956933
3291	0.003728452087
3292	0.003727410759
3293	0.003725289674
3294	0.003724540744
3295	0.003721349117
3296	0.003721348336
3297	0.003720315935
3298	0.003720314303
3299	0.003716538347
3300	0.003714679365
3301	0.003712482033
3302	0.003712478822
3303	0.003709802226
3304	0.003708846652
3305	0.003705758076
3306	0.003703443756
3307	0.003700139232
3308	0.003697118388
3309	0.003696045538
3310	0.003695729807
3311	0.003694605446
3312	0.003690952761
3313	0.003689759886
3314	0.003689197225
3315	0.003686851249
3316	0.003683621834
3317	0.003683620524
3318	0.003681435303
3319	0.003681409313
3320	0.003680691877
3321	0.003680690304
3322	0.003679343395
3323	0.003678164185
3324	0.003678163929
3325	0.003677207471
3326	0.003672585447
3327	0.003672582626
3328	0.003671274841
3329	0.003670743702
3330	0.00366655679
3331	0.003664792211
3332	0.003662985454
3333	0.003661848222
3334	0.003660615501
3335	0.003660058643
3336	0.003657758869
3337	0.003657758702
3338	0.003655584135
3339	0.00365557594
3340	0.003655569954
3341	0.00365542057
3342	0.00365442831
3343	0.003653059619
3344	0.003648498603
3345	0.003646941578
3346	0.003646940322
3347	0.003644291052
3348	0.00364312603
3349	0.003642132599
3350	0.003640925598
3351	0.0036398861
3352	0.003638922507
3353	0.00363891931
3354	0.00363830141
3355	0.003635422315
3356	0.00363542011
3357	0.003634538246
3358	0.003633068509
3359	0.003632307861
3360	0.003632306895
3361	0.003630537746
3362	0.003630533303
3363	0.00363053247
3364	0.003630528219
3365	0.003629161463
3366	0.003628557411
3367	0.003627462059
3368	0.003626494655
3369	0.00362594425
3370	0.003625943063
3371	0.003625942893
3372	0.003622727765
3373	0.003622403989
3374	0.003621509053
3375	0.003617828794
3376	0.003617583648
3377	0.003616778054
3378	0.003616767122
3379	0.003616218103
3380	0.003615351384
3381	0.003614058528
3382	0.003614058488
3383	0.003614056098
3384	0.003614055882
3385	0.003614055451
3386	0.003610370227
3387	0.003607471561
3388	0.00360611938
3389	0.003606118892
3390	0.003604648274
3391	0.003604010069
3392	0.003601930463
3393	0.003594940949
3394	0.003592422734
3395	0.003591865214
3396	0.003590119232
3397	0.003588878809
3398	0.003587528803
3399	0.003587528092
3400	0.003585953757
3401	0.003585600984
3402	0.003585599489
3403	0.003583154219
3404	0.00358314547
3405	0.003581297281
3406	0.003581293761
3407	0.003574062494
3408	0.003573946078
3409	0.00357295983
3410	0.003572959229
3411	0.003572958171
3412	0.003572957425
3413	0.003572957324
3414	0.003568501454
3415	0.003566040948
3416	0.003566031873
3417	0.00356465967
3418	0.003564627231
3419	0.003564607816
3420	0.003563281739
3421	0.003563276736
3422	0.003563266163
3423	0.003563258862
3424	0.00355999509
3425	0.003559994378
3426	0.003559414213
3427	0.00355515804
3428	0.003553192558
3429	0.003550978079
3430	0.003550965238
3431	0.003548990633
3432	0.003548604526
3433	0.003547250555
3434	0.003547225165
3435	0.003545076843
3436	0.003544219185
3437	0.003544218009
3438	0.003535241984
3439	0.003534147235
3440	0.003533017525
3441	0.003531248521
3442	0.003530310468
3443	0.003528859412
3444	0.003528570751
3445	0.003526355912
3446	0.00352498163
3447	0.003524979665
3448	0.00352011774
3449	0.00351946899
3450	0.003519463603
3451	0.00351821461
3452	0.003518208361
3453	0.003516585263
3454	0.003514823446
3455	0.003514205475
3456	0.00351420396
3457	0.003514203754
3458	0.003512223271
3459	0.003511539389
3460	0.00350909334
3461	0.003506362952
3462	0.00350275582
3463	0.003502752476
3464	0.003502748052
3465	0.003501473258
3466	0.003501473114
3467	0.003499946762
3468	0.003498513082
3469	0.003498478379
3470	0.00349681328
3471	0.003496812231
3472	0.00349681135
3473	0.003496810552
3474	0.00349567508
3475	0.003495654368
3476	0.003493295898
3477	0.003493292978
3478	0.003492162637
3479	0.003492159458
3480	0.003492154559
3481	0.00349189175
3482	0.003491891149
3483	0.00349067361
3484	0.003490673073
3485	0.003490020549
3486	0.003490014784
3487	0.003488450599
3488	0.003488447336
3489	0.003487231082
3490	0.003483823865
3491	0.003483487243
3492	0.003483475307
3493	0.003481517241
3494	0.003481516225
3495	0.003481515732
3496	0.003481514349
3497	0.003480649953
3498	0.003480649163
3499	0.003479578033
3500	0.00347957659
3501	0.003476520604
3502	0.003473236177
3503	0.00347203658
3504	0.003472024159
3505	0.003471133852
3506	0.003470747808
3507	0.003469741434
3508	0.003467419848
3509	0.003465051074
3510	0.003462354637
3511	0.003456870473
3512	0.003452291051
3513	0.003450344105
3514	0.003450343738
3515	0.003450341496
3516	0.003450339729
3517	0.003449084108
3518	0.003446675551
3519	0.003443611775
3520	0.003438937609
3521	0.003438936883
3522	0.003437546149
3523	0.003437538026
3524	0.003437535261
3525	0.003436549123
3526	0.003436547129
3527	0.003436545355
3528	0.003435948726
3529	0.003435724457
3530	0.003433902432
3531	0.003433831613
3532	0.003431980729
3533	0.003431980302
3534	0.003430229323
3535	0.00342886111
3536	0.00342886111
3537	0.003428860355
3538	0.003428852795
3539	0.003428851763
3540	0.003423925061
3541	0.003422781637
3542	0.003422497678
3543	0.00342248448
3544	0.003421195266
3545	0.003420583626
3546	0.003419060452
3547	0.003417756229
3548	0.003415326427
3549	0.003415311681
3550	0.003415309591
3551	0.003413796362
3552	0.003413767682
3553	0.003411766135
3554	0.003411760171
3555	0.003409668152
3556	0.003408710387
3557	0.003404877327
3558	0.003404876211
3559	0.003404381881
3560	0.003404363435
3561	0.003404361333
3562	0.003404353822
3563	0.003402288175
3564	0.003400952481
3565	0.003399438448
3566	0.003393271362
3567	0.0033932427
3568	0.003392504885
3569	0.003392504049
3570	0.003391945203
3571	0.003391252893
3572	0.00339124889
3573	0.003389212866
3574	0.003389196367
3575	0.003389194929
3576	0.003387940457
3577	0.003387939609
3578	0.003387936353
3579	0.003387392169
3580	0.003386417627
3581	0.003384975995
3582	0.003384975908
3583	0.003384159415
3584	0.0033841592
3585	0.003384157733
3586	0.003378177396
3587	0.00337816964
3588	0.003377664721
3589	0.00337766293
3590	0.00337543076
3591	0.003374055098
3592	0.003374054902
3593	0.003373580014
3594	0.003373300195
3595	0.003373298393
3596	0.003373275071
3597	0.003373260764
3598	0.003372338197
3599	0.003372293116
3600	0.003369000121
3601	0.003368998527
3602	0.003368997508
3603	0.003367251063
3604	0.003367223549
3605	0.003365688254
3606	0.003363727161
3607	0.003363726812
3608	0.003360343868
3609	0.003360343705
3610	0.003360341006
3611	0.003360340704
3612	0.003360339043
3613	0.003360332038
3614	0.003358855881
3615	0.003358852713
3616	0.003357665437
3617	0.003356908828
3618	0.003356907587
3619	0.003356227128
3620	0.003354858897
3621	0.003353115816
3622	0.003353115478
3623	0.003352479033
3624	0.0033524776
3625	0.003350820242
3626	0.003350819156
3627	0.003350299575
3628	0.003349536316
3629	0.00334953614
3630	0.00334953565
3631	0.003348016577
3632	0.003347199967
3633	0.003346759317
3634	0.003346726039
3635	0.003346723393
3636	0.003346200519
3637	0.003346197128
3638	0.003342697458
3639	0.003342691408
3640	0.003342578514
3641	0.003342578375
3642	0.003342577341
3643	0.003342576279
3644	0.003342372423
3645	0.003339937511
3646	0.003339935733
3647	0.003339934599
3648	0.003339933393
3649	0.003339929041
3650	0.003339927965
3651	0.0033399279
3652	0.00333971127
3653	0.003338718465
3654	0.003338714897
3655	0.003335647869
3656	0.003333707768
3657	0.003333706127
3658	0.003332781912
3659	0.003331941863
3660	0.003331938098
3661	0.003330913321
3662	0.003330894397
3663	0.003330880471
3664	0.003329991534
3665	0.003329987847
3666	0.003328315298
3667	0.00332831437
3668	0.00332722657
3669	0.003324240439
3670	0.003324239185
3671	0.003323229166
3672	0.003320342634
3673	0.003318933746
3674	0.003318921042
3675	0.003318573808
3676	0.003318573672
3677	0.003318572835
3678	0.0033185618
3679	0.003318558509
3680	0.003318549308
3681	0.003318543277
3682	0.003318539758
3683	0.003318539758
3684	0.003318534684
3685	0.003315356408
3686	0.003313450493
3687	0.003311192443
3688	0.003309983909
3689	0.003307992714
3690	0.003306956096
3691	0.003304370075
3692	0.003304357302
3693	0.003301560654
3694	0.003300939599
3695	0.003300939253
3696	0.00330019144
3697	0.003300190389
3698	0.00330002737
3699	0.003300019521
3700	0.003300005937
3701	0.003298935557
3702	0.003298566732
3703	0.003296974788
3704	0.003296963842
3705	0.00329604875
3706	0.003296042279
3707	0.003296042214
3708	0.003296040041
3709	0.003294107157
3710	0.003292418054
3711	0.003289292923
3712	0.003287042454
3713	0.003285982606
3714	0.003284596645
3715	0.00328306518
3716	0.003282197218
3717	0.003277270673
3718	0.003277269587
3719	0.003277265909
3720	0.0032756258
3721	0.003275057425
3722	0.003274112306
3723	0.003274111744
3724	0.003274109461
3725	0.003274109327
3726	0.003273021684
3727	0.003272074466
3728	0.003269780504
3729	0.003266512683
3730	0.003266504113
3731	0.003266503254
3732	0.003263928635
3733	0.003260482146
3734	0.003258268566
3735	0.003255870828
3736	0.003255283074
3737	0.003255282064
3738	0.003254376386
3739	0.003254374393
3740	0.003252684258
3741	0.003251920808
3742	0.003251258829
3743	0.003251258586
3744	0.003250582249
3745	0.003250580074
3746	0.003248135907
3747	0.003248135488
3748	0.003248134722
3749	0.003245951198
3750	0.00324333636
3751	0.003242751671
3752	0.003241758441
3753	0.003241757498
3754	0.003241737242
3755	0.003241736381
3756	0.003240132673
3757	0.003239133391
3758	0.003239132373
3759	0.003237826885
3760	0.003237789481
3761	0.00323630482
3762	0.003236304026
3763	0.003235893877
3764	0.003235497171
3765	0.003232360636
3766	0.003232355516
3767	0.003228825567
3768	0.00322703717
3769	0.003225177451
3770	0.00322517653
3771	0.003225077086
3772	0.003225076827
3773	0.003222614263
3774	0.003222609338
3775	0.003221697985
3776	0.003220253447
3777	0.003220252357
3778	0.003219821267
3779	0.00321807568
3780	0.003218074218
3781	0.003218068754
3782	0.003217407138
3783	0.003215239661
3784	0.003210144937
3785	0.003207376139
3786	0.003207375703
3787	0.003207084887
3788	0.003207082425
3789	0.003207076786
3790	0.003206143345
3791	0.003206140833
3792	0.003205195559
3793	0.003201374618
3794	0.003200366159
3795	0.003196237436
3796	0.003195648388
3797	0.00319564732
3798	0.003195637
3799	0.003194193428
3800	0.003192032883
3801	0.003190009595
3802	0.003189997489
3803	0.003189148214
3804	0.003188347604
3805	0.003188347484
3806	0.003185898135
3807	0.003185893283
3808	0.003185187748
3809	0.003185186722
3810	0.003184880751
3811	0.003184227563
3812	0.003184090611
3813	0.003178691375
3814	0.003177408356
3815	0.003175596824
3816	0.003171211807
3817	0.003169473608
3818	0.003167862057
3819	0.003167861979
3820	0.003167859915
3821	0.00316785742
3822	0.003167856573
3823	0.003166467362
3824	0.003165657923
3825	0.003164637533
3826	0.003164635281
3827	0.003164616701
3828	0.003163519809
3829	0.003161316664
3830	0.003160224963
3831	0.003160224282
3832	0.003160209577
3833	0.003160207207
3834	0.003160205083
3835	0.003159644173
3836	0.003159207798
3837	0.003157707289
3838	0.003157689009
3839	0.003157672097
3840	0.003153276198
3841	0.00315191875
3842	0.00315025955
3843	0.003150259174
3844	0.00314893188
3845	0.003146896804
3846	0.003146896149
3847	0.003146893502
3848	0.003146890051
3849	0.003146878361
3850	0.003146877671
3851	0.003145151285
3852	0.003142945668
3853	0.003142945324
3854	0.003141907867
3855	0.003141866259
3856	0.00313933933
3857	0.003139336969
3858	0.003137947267
3859	0.003136748349
3860	0.00313540402
3861	0.003133127719
3862	0.00313229357
3863	0.003132293405
3864	0.003131986377
3865	0.003128964321
3866	0.003128722346
3867	0.003127123514
3868	0.003126007871
3869	0.003126007089
3870	0.003125124974
3871	0.003125111743
3872	0.003125104403
3873	0.003124850933
3874	0.003124657714
3875	0.003123679744
3876	0.003123679134
3877	0.003120336957
3878	0.003120330765
3879	0.003119197121
3880	0.003117404719
3881	0.003113361867
3882	0.003113361828
3883	0.003113351723
3884	0.003113341432
3885	0.003113333573
3886	0.003111827691
3887	0.003111827196
3888	0.003111827196
3889	0.003111824621
3890	0.003108687953
3891	0.003108687906
3892	0.003108035044
3893	0.00310612716
3894	0.003104304914
3895	0.003101600235
3896	0.003101599937
3897	0.003101595076
3898	0.003100604639
3899	0.003100187852
3900	0.003100186194
3901	0.003100185111
3902	0.003100177597
3903	0.003097938307
3904	0.003095567174
3905	0.003093983938
3906	0.003092420836
3907	0.003092420243
3908	0.003090691302
3909	0.0030906883
3910	0.0030906865
3911	0.003090684715
3912	0.003090255215
3913	0.003089945825
3914	0.003089662809
3915	0.003088217432
3916	0.003087896176
3917	0.003086107381
3918	0.003085055995
3919	0.003085055992
3920	0.003083336089
3921	0.003081916906
3922	0.003081916697
3923	0.003081916379
3924	0.003081909476
3925	0.003081006251
3926	0.003079367907
3927	0.003078981395
3928	0.003078565757
3929	0.003078563796
3930	0.003077230598
3931	0.003076952685
3932	0.003076947788
3933	0.00307694738
3934	0.003074817084
3935	0.003074817084
3936	0.003073463096
3937	0.003073462776
3938	0.003071013235
3939	0.003070518397
3940	0.003069112085
3941	0.003069061344
3942	0.003069059848
3943	0.003067265474
3944	0.003067264577
3945	0.003067251276
3946	0.003065561857
3947	0.003064608674
3948	0.003064607871
3949	0.003064462413
3950	0.003064450857
3951	0.003064450516
3952	0.00306255195
3953	0.003062549306
3954	0.00306080681
3955	0.003060220831
3956	0.003060220337
3957	0.003059243295
3958	0.003059187941
3959	0.003057917598
3960	0.003057496686
3961	0.003057492978
3962	0.00305749267
3963	0.00305749267
3964	0.00305715078
3965	0.003055877587
3966	0.003053984695
3967	0.003052660691
3968	0.003051029466
3969	0.00305030291
3970	0.003050302871
3971	0.003048242188
3972	0.003048241675
3973	0.003048240786
3974	0.003047058325
3975	0.003046068628
3976	0.003045508373
3977	0.003044263256
3978	0.00304426235
3979	0.003041827794
3980	0.003041806868
3981	0.00304112419
3982	0.00304112389
3983	0.003039780863
3984	0.003039780483
3985	0.003039711368
3986	0.003039711368
3987	0.003039710716
3988	0.003039710223
3989	0.003038474413
3990	0.003037460531
3991	0.003037460405
3992	0.003037447637
3993	0.003037071243
3994	0.003035428851
3995	0.003035425091
3996	0.003035108528
3997	0.003034731088
3998	0.00303473003
3999	0.003031031161
4000	0.003030585085
4001	0.003030585085
4002	0.003030249279
4003	0.003030246645
4004	0.003029905617
4005	0.003029904083
4006	0.003029903906
4007	0.003028988112
4008	0.003028984451
4009	0.003027625245
4010	0.003027280809
4011	0.003026336027
4012	0.003025877411
4013	0.003025768582
4014	0.003025767632
4015	0.003023894055
4016	0.00302367916
4017	0.003023378306
4018	0.003022593384
4019	0.00302071807
4020	0.003020708896
4021	0.003020707463
4022	0.003018568561
4023	0.003015847573
4024	0.003014833646
4025	0.003014833493
4026	0.003014277827
4027	0.003014276548
4028	0.003014276451
4029	0.003014252957
4030	0.003013124625
4031	0.003013124012
4032	0.00301309097
4033	0.003011949623
4034	0.003011430946
4035	0.003009477829
4036	0.003009477298
4037	0.003009476455
4038	0.003009476455
4039	0.003006690971
4040	0.003006689769
4041	0.00300493938
4042	0.00300337441
4043	0.003003107211
4044	0.003003106924
4045	0.003002189551
4046	0.003002188216
4047	0.003002172293
4048	0.003002153711
4049	0.003002035948
4050	0.003002035744
4051	0.003002034799
4052	0.003002027821
4053	0.003002026891
4054	0.003002011048
4055	0.003002011048
4056	0.003002008122
4057	0.003001635429
